$ python tools/unitytex17.py list Monstrum/Monstrum_Data
NAME                                         W     H FORMAT   MIPS       BYTES CLOSE ARITH  WHERE
                                            64    64 ARGB32      1       16384 yes   yes    inline
Misc_Cable01_01_Dif                       1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+253785716
Lwd_Sub_CompressedTankTop01_01_Dif         128   128 DXT5        8       21872 yes   yes    sharedassets2.assets.resS+255183844
Misc_PaintedMetal14_02_Norm               1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+255205716
Misc_Floor01_01_Norm                      1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+256603844
Key_Backpack01_01_Dif                     1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+258001972
Key_GlowStick01_06_OnDif                  1024   512 DXT5       11      699088 yes   yes    sharedassets2.assets.resS+259400100
Upd_Security_SecurityMonitors_02_Dif      2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+260099188
Upd_Bathroom_ToiletRoll01_02_Dif           512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+265691620
Key_Lighter01_01_Dif                       512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+266041172
Lwd_ControlRm_ControlUnitTall01_01_Norm   2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+266390724
toon ramp                                  256     2 RGB24       1        1536 yes   yes    sharedassets2.assets.resS+271983156
Lwd_Container_Keyboard01_01_Dif           1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+271984692
Misc_MetalFloor03_01_Dif                  1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+273382820
Upd_Cor_DoorSign_Security01_01_Norm       1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+274780948
Upd_Cor_DoorSign_Bridge01_01_Dif          1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+276179076
Misc_Edge01_Norm                            32    32 DXT5        6        1392 yes   yes    sharedassets2.assets.resS+277577204
Upd_Bunk_Shelf_01_01_Norm                 1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+277578596
Misc_PaintedMetal09_01_Dif                1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+278976724
Upd_Misc_Tin_01_Norm                      1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+280374852
Upd_Cor_WallSack01_03_Norm                2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+281772980
Upd_Cor_CeilingLightBase01_01_Dif         1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+287365412
Upd_Misc_Fan01_03_Norm                    1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+288763540
Key_LifeRaft01_02_Norm_Broken             2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+290161668
UI_Interactable_ChainSpoool                363   363 RGBA32      1      527076 yes   yes    sharedassets2.assets.resS+295754100
Misc_StampedMetal02_01_Norm               1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+296281176
Upd_Bathroom_ShowerObjects_03_Norm        2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+297679304
Upd_Misc_CardboardBox01_01_Dif            1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+303271736
Misc_Weave01_01_Norm                       512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+304669864
starflare                                  128   256 DXT1        9       21864 yes   yes    sharedassets2.assets.resS+305019416
Upd_Kitchen_SmallObjects01_01_Dif         1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+305041280
Upd_Misc_Plank_Diffuse01                  1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+306439408
Upd_Cor_DoorSign_MessHall01_01_Norm       1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+307837536
Upd_Misc_Plank_Normal01                   1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+309235664
Misc_WireMesh01_01_Dif                     256   256 DXT5        9       87408 yes   yes    sharedassets2.assets.resS+310633792
Upd_Rec_VinylRecord01_02_Dif               512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+310721200
Misc_DecalSwatch02_01_Dif                 1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+311070752
Upd_Bunk_Cabinet01_02_Norm                1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+312468880
ShipExterior_MainDeckFloor01_01_Dif       1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+313867008
Upd_Bathroom_ShowerObjects_03_Dif         2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+315265136
Lwd_ControlRm_Buttons01_02_Norm           1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+320857568
Key_Torch01_02_Norm                       2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+322255696
Misc_Metal03_01_Norm                      2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+327848128
Upd_Bathroom_Toilet01_Top_03_Norm         1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+333440560
Water Fresnel                              256    32 Alpha8      9       10927 yes   yes    sharedassets2.assets.resS+334838688
Upd_Bunk_Mattress_Dif                     1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+334849616
Upd_Cor_Toilet_DoorSign01_01_Norm          512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+336247744
Upd_Rec_Couch02_03_Dif                    1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+336597296
Lwd_Container_HanyaMask01_01_Dif          1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+337995424
Lwd_EngineRm_PaintedMetal01_Norm          2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+339393552
Lwd_Workshop_Tools01_01_Dif               1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+344985984
Upd_Rm_Ceilinglight01Base_01_Dif          1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+346384112
Misc_MetalFloor01_Norm                    1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+347782240
Note4                                     2048  2048 DXT5        1     4194304 yes   yes    sharedassets2.assets.resS+349180368
Misc_MetalFloor02_01_Norm                 1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+353374672
Upd_Mess_Plate_Small_01_Dif_Dirty         1024  1024 DXT1       11      699064 yes   yes    sharedassets2.assets.resS+354772800
ProGen_Upd_VariousSacks01_01_Norm         2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+355471864
NoiseEffectScratch                         512   512 DXT1       10      174776 yes   yes    sharedassets2.assets.resS+361064296
Upd_Bunk_Bed01_03_Norm                    2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+361239072
Lwd_ControlRm_ControlUnitTall01_01_Dif    2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+366831504
UI_Interactable_Walkie_Dual                363   363 RGBA32      1      527076 yes   yes    sharedassets2.assets.resS+372423936
Misc_PaintedMetal18_01Door_Norm           2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+372951012
Upd_Bunk_Shelf_01_01_Dif                  1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+378543444
Upd_Corridor_FireAlarmSign01_01_Dif        512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+379941572
UI_Interactable_Fuse                       363   363 RGBA32      1      527076 yes   yes    sharedassets2.assets.resS+380291124
UI_Interactable_Tape                       363   363 RGBA32      1      527076 yes   yes    sharedassets2.assets.resS+380818200
Upd_Kitchen_Extractor01_02_Norm           2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+381345276
Upd_Misc_DeckNumber9_02_Dif               1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+386937708
DustPoof                                   128   128 DXT5        8       21872 yes   yes    sharedassets2.assets.resS+388335836
Upd_Bathroom_Toilet01_Top_03_Dif          1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+388357708
Misc_PaintedMetal13_02_Norm               2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+389755836
Key_FlareGun01_01_Norm                    1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+395348268
ShipExterior_MainDeckFloor02_01_Dif       1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+396746396
Key_GlowStick01_03_OffDif                 1024   512 DXT5       11      699088 yes   yes    sharedassets2.assets.resS+398144524
Lwd_Sub_Screen01_01_Dif                    512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+398843612
Upd_Comm_RBH2_General_Coverage_Reciever_  1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+399193164
ShipExterior_HoldCover01_01_Norm          1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+400591292
Upd_Rec_VinylRecord01_02_Norm              512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+401989420
Upd_Kitchen_SinkObjects01_01_Norm         1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+402338972
Misc_PaintedMetal07_01_Dif                1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+403737100
Upd_Bridge_ControlPanelBase_02_Norm       2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+405135228
Key_BoltCutters01_01_Norm                 1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+410727660
Misc_PaintedMetal06_01_Norm               1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+412125788
UI_Interactable_SubLamp                    363   363 RGBA32      1      527076 yes   yes    sharedassets2.assets.resS+413523916
Heli_FuelNozzle01_01_Dif                   512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+414050992
Upd_Bathroom_ShowerCurtain01_01_Dif        512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+414400544
Upd_Kitchen_Table01_02_Norm               2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+414750096
Lwd_Container_WashingMachine01_01_Dif     1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+420342528
Lwd_Container_HanyaMask01_01_Norm         1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+421740656
Upd_Comm_RBS_Reciever_01_Dif              1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+423138784
Key_HeliKey01_02_Dif                       512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+424536912
key                                        256   256 RGBA32      9      349524 yes   yes    sharedassets2.assets.resS+424886464
Misc_LightCover01_02_Dif                   512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+425235988
Story_Note_DocReport                      2048  2048 DXT5        1     4194304 yes   yes    sharedassets2.assets.resS+425585540
Upd_Misc_DeckNumber5_02_Dif               1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+429779844
Key_BoltCutters01_01_Dif                  1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+431177972
Story_Note_Expedition03                   2048  2048 DXT5        1     4194304 yes   yes    sharedassets2.assets.resS+432576100
Misc_PaintedMetal18_01Door_Dif            2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+436770404
Upd_Misc_PlayingCards01_01_Dif            1024  1024 DXT1       11      699064 yes   yes    sharedassets2.assets.resS+442362836
Upd_Bunk_Table03_01_Norm                  2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+443061900
ShipExterior_ExteriorWalls02_01_Norm      1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+448654332
Upd_Deck_FixedChainSpool01_01_Dif         1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+450052460
Upd_Bridge_ControlPanelPaneling_02_Dif    2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+451450588
Upd_Rec_BookShelf01_02_Dif                2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+457043020
Upd_Mess_PictureSet01_02_Dif              1024  1024 DXT1       11      699064 yes   yes    sharedassets2.assets.resS+462635452
Lwd_Sub_WordDecals01_01_Dif               1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+463334516
Light                                      256   256 RGBA32      9      349524 yes   yes    sharedassets2.assets.resS+464732644
Upd_Comm_RBS_Power_Supply_01_Norms        1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+465082168
Key_Torch01Base_02_Dif                    2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+466480296
Upd_Deck_WoodenBox_HidingSpace01_01_Norm  1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+472072728
Upd_Misc_Tin_03_NoLabel_Dif               1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+473470856
Misc_MetalFloor02_01_Dif                  1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+474868984
Key_Torch01Glass_02_Dif                   1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+476267112
Key_GlowStick01_03_Emis                   1024   512 DXT5       11      699088 yes   yes    sharedassets2.assets.resS+477665240
Upd_Kitchen_FridgeWall01_01_Norm           512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+478364328
Upd_Mess_Plate_Small01_02_Norm            1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+478713880
Upd_Deck_Canister_Holder01_01_Norm        1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+480112008
Upd_Kitchen_Worktop01_05_Norm             2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+481510136
UI_Interactable_EggTimer                   363   363 RGBA32      9      701160 yes   yes    sharedassets2.assets.resS+487102568
Upd_Kitchen_Extractor01_02_Dif            2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+487803728
Key_Fuse_01_Normals                       1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+493396160
Upd_Security_SecurityMonitors_01_Dif      2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+494794288
Upd_Misc_CardboardBox04_01_Dif            1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+500386720
Misc_PaintedMetal12_02_Dif                2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+501784848
Upd_Rm_LightSwitch01_02_Norm               512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+507377280
Upd_Kitchen_Table01_02_Dif                2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+507726832
Upd_Mess_BenchTable01_01_Norm             2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+513319264
Misc_Stairs01_01_Norm                     1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+518911696
Upd_Misc_Tin_01_Dif                       1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+520309824
ProGen_Cargo_Container_RedSides_Dif       2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+521707952
UI_Interactable_FlareGun                   363   363 RGBA32      1      527076 yes   yes    sharedassets2.assets.resS+527300384
Upd_Bridge_ControlPanelBase_02_Dif        2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+527827460
Heli_DoorLock02_01_Norm                    128   128 DXT5        8       21872 yes   yes    sharedassets2.assets.resS+533419892
ShipExterior_HoldCover01_01_Dif           1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+533441764
ShipExterior_ExteriorWallsWindow01_01_Di  2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+534839892
Note2                                     2048  2048 DXT5        1     4194304 yes   yes    sharedassets2.assets.resS+540432324
Misc_EngineRoom_Map01_01_Dif              1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+544626628
Upd_Deck_Davit_All_Diffuse                2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+546024756
Deterent                                   256   256 RGBA32      9      349524 yes   yes    sharedassets2.assets.resS+551617188
Upd_Bunk_Chair_01_Norm                    1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+551966712
Upd_Deck_BoxCover01_01_Diffuse            1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+553364840
Upd_Misc_Poster_01_01_Norm                2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+554762968
Note10                                    2048  2048 DXT5        1     4194304 yes   yes    sharedassets2.assets.resS+560355400
Misc_PaintedMetal16_01_Dif                1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+564549704
CassetteTape01_04_N [128x128]              128   128 DXT5        8       21872 yes   yes    sharedassets2.assets.resS+565947832
Misc_Rust02_01_Norm                       2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+565969704
Key_Liferaft_Hook01_01_Dif                 512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+571562136
Upd_Cor_NoSmokingSign01_01_Dif             512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+571911688
Upd_Security_SecurityTables_01_Dif        2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+572261240
Upd_Misc_Calender01_01_Norm               1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+577853672
Upd_Bunk_Blanket01_01_Dif                 1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+579251800
Note1                                     2048  2048 DXT5        1     4194304 yes   yes    sharedassets2.assets.resS+580649928
Upd_Deck_WoodenBox01_01_Normals           1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+584844232
Key_Pump_02_Norm                          1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+586242360
Misc_PaintedMetal10_01_Dif                1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+587640488
UI_Interactable_Smashing                   363   363 RGBA32      1      527076 yes   yes    sharedassets2.assets.resS+589038616
Upd_Misc_Tin_02_Label_Dif                 1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+589565692
ProGen_Lwd_Engine_ControlRoomCeiling_01_  1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+590963820
Story_Note_Expedition01                   2048  2048 DXT5        1     4194304 yes   yes    sharedassets2.assets.resS+592361948
Misc_Metal02_01_Norm                      2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+596556252
Upd_Comm_DAS3LorenReciever_01_01_Dif      2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+602148684
Upd_Bunk_Cabinet01_01_Dif                 1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+607741116
ShipExterior_ExteriorWalls02_01_Dif       1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+609139244
Misc_Tiles01_01_Norm                      1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+610537372
UI_Interactable_Wielder                    363   363 RGBA32      1      527076 yes   yes    sharedassets2.assets.resS+611935500
Upd_Bathroom_Toilet01_Bot_03_Norm         1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+612462576
repair                                     256   256 RGBA32      9      349524 yes   yes    sharedassets2.assets.resS+613860704
UI_Interactable_BoltCutters                363   363 RGBA32      1      527076 yes   yes    sharedassets2.assets.resS+614210228
Upd_Misc_Poster_01_02_Dif                 2048  2048 DXT1       12     2796216 yes   yes    sharedassets2.assets.resS+614737304
Upd_Cor_WallSack01_06_Dif                 2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+617533520
Upd_Bridge_ControlPanelPaneling_02_Norm   2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+623125952
CassetteTape01_04_D [128x128]              128   128 DXT5        8       21872 yes   yes    sharedassets2.assets.resS+628718384
Upd_Misc_DeckNumber2_02_Dif               1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+628740256
Key_GlowStick01_02_Norm                   1024   512 DXT5       11      699088 yes   yes    sharedassets2.assets.resS+630138384
ProGen_Lwd_Container_RiceBag_Dif_01        512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+630837472
Misc_PaintedMetal10_01_Norm               1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+631187024
Upd_Bridge_Ornaments_Dif                  2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+632585152
Key_LifeRaft01_02_Dif_Broken              2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+638177584
Upd_Rm_LightSwitch01_01_Dif               1024  1024 DXT1       11      699064 yes   yes    sharedassets2.assets.resS+643770016
ProGen_Upd_Kitchen_Wall01_01_Dif          1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+644469080
Misc_Stairs01_01_Dif                      1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+645867208
Upd_Deck_RopePile01_01_Dif                1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+647265336
Upd_Misc_DeckNumber8_02_Dif               1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+648663464
ShipExterior_ExteriorWalls03_02_Norm      2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+650061592
Lwd_Sub_Trolley_Wheel01_01_Dif             128   128 DXT5        8       21872 yes   yes    sharedassets2.assets.resS+655654024
ShipExterior_MainDeckFloor01_02_Norm      1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+655675896
ShipExterior_ExteriorWallsWindow01_01_No  2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+657074024
Key_Liferaft_Hook01_01_Norm                512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+662666456
Upd_Bunk_PaperTray01_01_Norm              1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+663016008
ProGen_Upd_VariousSacks01_03_Dif          2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+664414136
Upd_Cor_WarningElectricitySign01_01_Dif    512   512 DXT1       10      174776 yes   yes    sharedassets2.assets.resS+670006568
Story_Note_FredToKim                      2048  2048 DXT5        1     4194304 yes   yes    sharedassets2.assets.resS+670181344
ProGen_Lwd_Engine_ControlRoomFloor_01_No  1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+674375648
ShipExterior_MainDeckCorridors02_02_Dif    512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+675773776
ceilingbulbtex3                            128   128 RGB24       8       65535 yes   yes    sharedassets2.assets.resS+676123328
ProGen_Lwd_Engine_ControlRoomWall01_01_N  1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+676188864
Heli_Main01_02_Dif                        2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+677586992
Misc_PaintedMetal11_02_Dif                1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+683179424
Key_Backpack01_01_Norm                    1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+684577552
Black                                        2     2 RGB24       2          15 yes   yes    sharedassets2.assets.resS+685975680
Upd_Deck_Maintainance_01_Normal           2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+685975696
ProGen_Lwd_Engine_ControlRoomCeiling_01_  1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+691568128
Upd_Bunk_Box01_01_Norm                     512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+692966256
Lwd_EngineRm_PaintedMetal01_Dif           2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+693315808
Misc_WireMesh01_01_Norm                    256   256 DXT5        9       87408 yes   yes    sharedassets2.assets.resS+698908240
Upd_Bunk_Box01_02_Dif                      512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+698995648
Upd_Misc_Tin_03_Norm                      1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+699345200
Misc_Rope01_01_Dif                         512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+700743328
Upd_Bunk_Pillow01_01_Dif                  1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+701092880
Misc_Tiles01_01_Dif                       1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+702491008
ShipExterior_MainDeckCorridors01_02_Norm   512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+703889136
Lwd_Sub_SubParts01_02_Dif                 1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+704238688
Key_EggTimer01_01_Dif                     1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+705636816
Upd_Deck_OpenCanister01_01_Dif            1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+707034944
Upd_Misc_CardboardBox02_02_Dif            1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+708433072
Misc_ChippedPaint01_01_Dif                1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+709831200
Upd_Rec_RecordPlayer01_02_Norm            1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+711229328
ShipExterior_Railings01_01_Norm           1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+712627456
Upd_Misc_CardboardBox02_01_Norm           1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+714025584
ProGen_Cargo_Container_GreenSides_Dif     2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+715423712
StarryNight_down                           128   128 DXT5        8       21872 yes   yes    sharedassets2.assets.resS+721016144
Misc_LowerDeck01_Map01_02_Dif             1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+721038016
Misc_PaintedMetal18_01_Dif                2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+722436144
Misc_Gradient02_01_Dif                     128   128 DXT5        8       21872 yes   yes    sharedassets2.assets.resS+728028576
Chain_Link_Diffuse                         128   128 DXT5        8       21872 yes   yes    sharedassets2.assets.resS+728050448
Lwd_EngineRm_PaintedMetal02_01_Norm       2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+728072320
Spark Line                                 128   128 RGB24       1       49152 yes   yes    sharedassets2.assets.resS+733664752
Misc_PaintedMetal15_01_Dif                1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+733713904
Upd_Kitchen_FridgeRack01_01_Dif            512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+735112032
Misc_MetalFloor01_Dif                     1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+735461584
Lwd_Workshop_Tools02_01_Dif               1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+736859712
Upd_Bunk_BedCurtains02_01_Norm            1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+738257840
Key_LifeRaft01_02_Norm_RepairedINflated   2048  2048 DXT5       12     5592432 yes   yes    sharedassets2.assets.resS+739655968
Misc_PaintedMetal15_01_Norm               1024  1024 DXT5       11     1398128 yes   yes    sharedassets2.assets.resS+745248400
nightgradient                               32     4 DXT5        6         272 yes   yes    sharedassets2.assets.resS+746646528
Upd_Misc_CardboardBox03_01_Norm            512   512 DXT5       10      349552 yes   yes    sharedassets2.assets.resS+746646800
